trade_date,close_price,portfolio_value_PPO_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Advanced
2015-12-02,29.07,29.07,29.07,29.07,29.07,29.07,29.07,29.07,0.0
2015-12-03,28.799999,29.070000000000004,29.07,29.07,28.799999,28.799999,29.07,28.799999,3.552713678800501e-15
2015-12-04,29.7575,30.036477605433255,29.07,29.07,29.7575,28.799999,29.07,29.7575,0.9664776054332549
2015-12-07,29.57,30.036477605433255,28.886831891119886,29.07,29.57,28.618532149206082,29.07,29.57,0.9664776054332549
2015-12-08,29.557501,30.023781429119747,28.886831891119886,29.07,29.557501,28.606435326976356,29.07,29.557501,0.9537814291197471
2015-12-09,28.905001,29.36098800208068,28.886831891119886,29.07,28.905001,27.974930686213522,29.07,28.905001,0.290988002080681
2015-12-10,29.0425,29.36098800208068,28.886831891119886,29.07,29.0425,27.974930686213522,29.07,29.0425,0.290988002080681
2016-04-01,27.497499,29.36098800208068,28.886831891119886,29.07,27.497499,27.974930686213526,29.07,27.497499,0.290988002080681
2016-04-04,27.780001,29.36098800208068,29.18360752816619,29.368657457538227,27.780001,28.262337692527684,29.368657457538227,27.780001,0.290988002080681
2016-04-05,27.452499,29.36098800208068,28.839558230518954,29.022426582504828,27.452499,27.929149363305587,29.022426582504828,27.452499,0.290988002080681
2016-04-06,27.74,29.36098800208068,29.141585445995126,29.022426582504828,27.74,28.221642165913455,29.022426582504828,27.74,0.290988002080681
2016-04-07,27.135,28.72063480304468,28.506017342360412,29.022426582504828,27.135,27.60613771348456,29.022426582504828,27.135,-0.349365196955322
2016-04-08,27.165001,28.752388912671584,28.537534166620155,29.022426582504828,27.165001,27.636659612785913,29.022426582504828,27.165001,-0.3176110873284159
2016-04-11,27.254999,28.84764594937711,28.63207938677043,29.022426582504828,27.254999,27.72822022387632,29.022426582504828,27.254999,-0.22235405062289004
2016-04-12,27.610001,29.22339250535096,29.00501814367379,29.022426582504828,27.610001,27.728220223876317,29.022426582504828,27.610001,0.15339250535096127
2016-04-13,28.01,29.22339250535096,29.425227409600705,29.022426582504828,28.01,28.129931921073663,29.022426582504828,28.01,0.15339250535096127
2016-04-14,28.025,29.22339250535096,29.44098529646768,29.022426582504828,28.025,28.144996147379125,29.022426582504828,28.025,0.15339250535096127
2016-04-15,27.4625,29.22339250535096,28.85006453895606,28.43990686965348,27.4625,27.580087660924146,28.43990686965348,27.4625,0.15339250535096127
2016-05-16,23.469999,29.22339250535096,24.655839267336706,28.43990686965348,23.469999,23.570491755004173,28.43990686965348,23.469999,0.15339250535096127
2016-05-17,23.372499,29.223392505350958,24.655839267336706,28.43990686965348,23.469999,23.570491755004173,28.43990686965348,23.372499,0.15339250535095772
2016-05-18,23.639999,29.557856419337277,24.655839267336706,28.439906869653484,23.469999,23.570491755004173,28.43990686965348,23.639999,0.48785641933727675
2016-05-19,23.549999,29.445326504351225,24.655839267336706,28.331633107955405,23.469999,23.57049175500417,28.43990686965348,23.549999,0.37532650435122505
2016-05-20,23.805,29.764162513810763,24.655839267336706,28.638409969141758,23.469999,23.825714651957068,28.43990686965348,23.805,0.6941625138107632
2016-05-23,24.1075,29.764162513810763,24.655839267336706,29.002330112626968,23.469999,24.12847788162382,28.43990686965348,24.1075,0.6941625138107632
2016-05-24,24.475,30.2178939137413,24.655839267336706,29.44444797289412,23.469999,24.496297673037148,28.43990686965348,24.475,1.1478939137412993
2016-05-25,24.905001,30.74879175238492,24.655839267336706,29.9617571484934,23.469999,24.926672851615432,28.43990686965348,24.905001,1.678791752384921
2016-05-26,25.102501,30.74879175238492,24.851363381360997,30.199357903330853,23.469999,25.12434471230695,28.43990686965348,25.102501,1.678791752384921
2016-05-27,25.0875,30.74879175238492,24.836512458654774,30.181311073339373,23.469999,25.10933065872602,28.43990686965348,25.0875,1.678791752384921
2016-05-31,24.965,30.59864817531797,24.715238008184016,30.033938453250325,23.469999,24.986724061588244,28.43990686965348,24.965,1.5286481753179686
2016-06-01,24.615,30.16966652655525,24.368739578267554,30.033938453250325,23.469999,24.636419498337457,28.43990686965348,24.615,1.09966652655525
2016-06-06,24.657499,30.22175592967173,24.368739578267554,30.033938453250325,23.469999,24.67895548014773,28.43990686965348,24.657499,1.1517559296717295
2016-06-07,24.7575,30.22175592967173,24.368739578267554,30.033938453250325,23.469999,24.779043499089568,28.43990686965348,24.7575,1.1517559296717295
2016-06-08,24.735001,30.22175592967173,24.368739578267554,30.033938453250325,23.469999,24.756524920893625,28.43990686965348,24.735001,1.1517559296717295
2016-06-09,24.9125,30.221755929671726,24.368739578267554,30.033938453250325,23.469999,24.93417837710063,28.43990686965348,24.9125,1.151755929671726
2016-06-10,24.7075,29.97306712021532,24.16821407446244,30.033938453250325,23.469999,24.72899999005374,28.43990686965348,24.7075,0.9030671202153187
2016-06-30,23.9,29.97306712021532,24.16821407446244,30.033938453250325,23.469999,23.920797319125136,28.43990686965348,23.9,0.9030671202153187
2016-10-03,28.129999,29.97306712021532,24.16821407446244,30.033938453250325,23.469999,23.920797319125136,28.43990686965348,28.129999,0.9030671202153187
2016-10-04,28.25,29.97306712021532,24.271314321894,30.033938453250325,23.57012070103522,24.02284210053776,28.43990686965348,28.25,0.9030671202153187
2016-10-05,28.262501,29.97306712021532,24.282054700667025,30.033938453250325,23.580550792323137,24.02284210053776,28.43990686965348,28.262501,0.9030671202153187
2016-10-06,28.4725,29.97306712021532,24.462477770977944,30.033938453250325,23.75576147469824,24.02284210053776,28.43990686965348,28.4725,0.9030671202153187
2016-10-07,28.514999,30.017805916581707,24.498991278495332,30.033938453250325,23.79122011397871,24.02284210053776,28.43990686965348,28.514999,0.9478059165817072
2016-10-10,29.012501,30.017805916581707,24.92642587735448,30.033938453250325,24.20630620916478,24.02284210053776,28.43990686965348,29.012501,0.9478059165817072
2016-10-11,29.075001,30.017805916581707,24.980123475411766,30.03393845325033,24.258452493901583,24.074593158858573,28.43990686965348,29.075001,0.9478059165817072
2016-10-12,29.334999,30.01780591658171,25.203503765006943,30.302511580039496,24.475379369725573,24.28987590543928,28.69422565390034,29.334999,0.9478059165817108
2016-10-13,29.245001,29.925713106321837,25.126180942127586,30.209545310049833,24.400290388385688,24.215356037491176,28.606193507712103,29.245001,0.8557131063218364
2016-10-14,29.407499,29.925713106321837,25.2657929787534,30.377402739556935,24.535869060020268,24.349907133091424,28.76514201424887,29.407499,0.8557131063218364
2016-10-17,29.387501,29.925713106321837,25.248611465698204,30.356745175308248,24.5191839175856,24.33334845046263,28.745580836673007,29.387501,0.8557131063218364
2016-10-18,29.3675,29.905345801601385,25.2314273751583,30.356745175308248,24.502496272129267,24.316787283783036,28.745580836673007,29.3675,0.8353458016013846
2016-10-25,29.5625,29.905345801601385,25.39896388109704,30.356745175308248,24.665192680508095,24.478250585743968,28.745580836673007,29.5625,0.8353458016013846
2016-11-16,27.497499,29.90534580160138,23.62479438212269,30.356745175308248,22.94227859846355,22.768394790807417,28.745580836673007,27.497499,0.835345801601381
2016-11-17,27.487499,29.89447014130893,23.62479438212269,30.356745175308248,22.94227859846355,22.768394790807417,28.745580836673007,27.487499,0.8244701413089288
2016-11-18,27.514999,29.89447014130893,23.62479438212269,30.356745175308248,22.94227859846355,22.768394790807417,28.745580836673007,27.514999,0.8244701413089288
2016-11-21,27.932501,29.894470141308933,23.62479438212269,30.356745175308248,22.94227859846355,22.768394790807417,28.745580836673007,27.932501,0.8244701413089324
2016-11-22,27.950001,29.91319933521366,23.62479438212269,30.37576398929014,22.94227859846355,22.78265942499965,28.745580836673007,27.950001,0.843199335213658
2016-11-23,27.807501,29.760690184846617,23.62479438212269,30.220896504009048,22.94227859846355,22.666504546577194,28.745580836673007,27.807501,0.6906901848466163
2016-11-25,27.9475,29.910522665844763,23.62479438212269,30.373045929074785,22.94227859846355,22.78062080499309,28.745580836673007,27.9475,0.8405226658447624
2016-11-28,27.8925,29.910522665844763,23.62479438212269,30.313272513703133,22.94227859846355,22.735789097531793,28.745580836673007,27.8925,0.8405226658447624
2016-11-29,27.865,29.910522665844763,23.62479438212269,30.28338580601731,22.94227859846355,22.713373243801144,28.745580836673007,27.865,0.8405226658447624
2016-11-30,27.629999,29.658270638678207,23.62479438212269,30.28338580601731,22.94227859846355,22.521818769526373,28.745580836673007,27.629999,0.5882706386782068
2016-12-01,27.372499,29.658270638678207,23.62479438212269,30.28338580601731,22.94227859846355,22.311924866412117,28.745580836673007,27.372499,0.5882706386782068
2016-12-08,28.030001,29.65827063867821,23.62479438212269,30.283385806017307,22.94227859846355,22.84786918130699,28.745580836673007,28.030001,0.5882706386782104
2016-12-09,28.487499,30.142344809801287,23.62479438212269,30.777662935707077,22.94227859846355,23.220785844945695,28.745580836673007,28.487499,1.0723448098012867
2016-12-12,28.325001,30.14234480980129,23.490034154925976,30.602101414082224,22.94227859846355,23.088330157690315,28.745580836673007,28.325001,1.0723448098012902
2016-12-13,28.797501,30.645160605734752,23.881880253649943,31.112586582931957,22.94227859846355,23.473475280880557,28.745580836673007,28.797501,1.5751606057347516
2016-12-14,28.797501,30.645160605734752,23.881880253649943,31.112586582931957,22.94227859846355,23.473475280880557,28.745580836673007,28.797501,1.5751606057347516
2016-12-15,28.955,30.645160605734752,24.012494790587354,31.282747225489974,22.94227859846355,23.60185617348868,28.745580836673007,28.955,1.5751606057347516
2016-12-16,28.9925,30.684849554887403,24.04359368731148,31.32326192143043,22.94227859846355,23.63242324675775,28.745580836673007,28.9925,1.6148495548874031
2016-12-19,29.16,30.684849554887403,24.182502092679236,31.32326192143043,22.94227859846355,23.768956174026247,28.745580836673007,29.16,1.6148495548874031
2016-12-20,29.237499,30.766401172022324,24.24677231660518,31.406510257358033,22.94227859846355,23.83212731032703,28.745580836673007,29.237499,1.6964011720223233
2016-12-21,29.264999,30.766401172022324,24.26957817420287,31.406510257358033,22.94227859846355,23.854543164057677,28.745580836673007,29.264999,1.6964011720223233
2016-12-22,29.0725,30.766401172022324,24.109938000322945,31.406510257358033,22.94227859846355,23.697633003065093,28.745580836673007,29.0725,1.6964011720223233
2016-12-23,29.129999,30.766401172022324,24.157622145996022,31.406510257358033,22.9876533710883,23.74450170028904,28.745580836673007,29.129999,1.6964011720223233
2016-12-27,29.315001,30.76640117202232,24.311045028442862,31.406510257358033,23.13364588722117,23.895300891993674,28.745580836673007,29.315001,1.6964011720223198
2016-12-28,29.190001,30.635212360311115,24.207382039362447,31.406510257358033,23.03500336164518,23.79341064776345,28.745580836673007,29.190001,1.565212360311115
2016-12-29,29.182501,30.627341031608445,24.20116226001762,31.406510257358033,23.02908481011062,23.787297233109637,28.745580836673007,29.182501,1.5573410316084448
2017-04-03,35.924999,37.703663436289865,29.792742232407388,31.406510257358033,28.349861061399064,29.283255376643922,28.745580836673007,35.924999,8.633663436289865
2017-04-04,36.192501,37.98440959237283,30.0145826876473,31.406510257358033,28.560957644412092,29.501302129540505,28.745580836673007,36.192501,8.914409592372827
2017-04-05,36.005001,37.787626374806024,29.85908820402668,31.406510257358033,28.412993856048107,29.34846676319517,28.745580836673007,36.005001,8.717626374806024
2017-04-06,35.915001,37.787626374806024,29.784450851888778,31.406510257358033,28.341971237633395,29.275105787349407,28.745580836673007,35.915001,8.717626374806024
2017-04-07,35.834999,37.787626374806024,29.718104880269493,31.406510257358033,28.278838442984355,29.209894400798163,28.745580836673007,35.834999,8.717626374806024
2017-04-10,35.7925,37.742811630055975,29.68286029328606,31.406510257358033,28.24530077342872,29.175252532881835,28.745580836673007,35.7925,8.672811630055975
2017-04-25,36.1325,37.742811630055975,29.96482362358479,31.406510257358033,28.513608442995412,29.452393997188043,28.745580836673007,36.1325,8.672811630055975
2017-04-26,35.919998,37.742811630055975,29.78859488354026,31.406510257358033,28.345914571235824,29.27917895175276,28.745580836673007,35.919998,8.672811630055975
2017-04-27,35.947498,37.77170715838609,29.811400741137952,31.406510257358033,28.36761592686254,29.301594805483408,28.745580836673007,35.947498,8.701707158386093
2017-04-28,35.912498,37.77170715838609,29.782375104195435,31.406510257358033,28.339996019701264,29.273065537098944,28.745580836673007,35.912498,8.701707158386093
2017-05-01,36.645,37.77170715838609,30.389841878814494,31.406510257358033,28.91804279785697,29.870143998531958,28.745580836673007,36.645,8.701707158386093
2017-05-02,36.877499,37.77170715838609,30.58265420920015,31.605772973371824,29.101517106288103,30.059659037678212,28.927960937612987,36.877499,8.701707158386093
2017-05-03,36.764999,37.656479250568424,30.48935751902778,31.50935511543888,29.012738833269715,29.967957817871017,28.83971212210949,36.764999,8.586479250568424
2017-05-04,36.6325,37.656479250568424,30.37947557990645,31.395797162032146,28.908178545299368,29.859954974108934,28.73577541272817,36.6325,8.586479250568424
2017-05-05,37.240002,37.656479250568424,30.88327936544509,31.395797162032146,29.387582797879084,30.35514319131172,28.73577541272817,37.240002,8.586479250568424
2017-05-08,38.252499,37.656479250568424,31.722947089084716,32.249399437326495,30.186584887623983,31.18045172421066,29.517055886291548,38.252499,8.586479250568424
2017-05-09,38.497501,37.656479250568424,31.926128206290155,32.45595240948509,30.37992581603333,31.380158233145803,29.706108573444176,38.497501,8.586479250568424
2017-05-10,38.314999,37.656479250568424,31.774778583624926,32.30209109192488,30.235906150411978,31.23139684632577,29.565283218913482,38.314999,8.586479250568424
2017-05-11,38.487499,37.82601449369144,31.917833508555898,32.447520058616405,30.372032835706843,31.372005383363476,29.69839065695002,38.487499,8.756014493691438
2017-05-12,39.025002,37.82601449369144,32.36358684951342,32.447520058616405,30.79619806310421,31.810135878919294,29.698390656950018,39.025002,8.756014493691438
2017-05-15,38.924999,37.72908394318403,32.28065397033735,32.36437209751132,30.717281675222804,31.728621238169254,29.622287440840843,38.924999,8.65908394318403
2017-05-16,38.8675,37.67335151792054,32.23296982466427,32.36437209751132,30.671906902598053,31.681752540945308,29.622287440840843,38.8675,8.603351517920537
2017-06-02,38.862499,37.67335151792054,32.228822475797145,32.36437209751132,30.66796041243481,31.677676116054144,29.622287440840843,38.862499,8.603351517920537
2017-06-05,38.482498,37.67335151792054,31.91368615968877,32.36437209751132,30.3680863455436,31.677676116054144,29.622287440840843,38.482498,8.603351517920537
2017-06-06,38.612499,37.800619071359534,32.02149649763631,32.36437209751132,30.470675361282833,31.784689168397136,29.622287440840843,38.612499,8.730619071359534
2017-06-07,38.842499,38.02578301079823,32.212236397544274,32.36437209751132,30.65217760834265,31.97401849693221,29.622287440840843,38.842499,8.955783010798228
2017-06-08,38.747501,38.02578301079823,32.13345418445098,32.36437209751132,30.57721086718531,31.895818898879277,29.622287440840843,38.747501,8.955783010798228
2017-10-05,38.8475,38.02578301079823,32.2163837464114,32.36437209751132,30.656124098505895,31.97813517507136,29.622287440840843,38.8475,8.955783010798228
2017-10-06,38.825001,38.02578301079823,32.2163837464114,32.36437209751132,30.656124098505895,31.97813517507136,29.622287440840843,38.825001,8.955783010798228
2017-10-09,38.959999,38.02578301079823,32.2163837464114,32.476905913142645,30.656124098505895,31.97813517507136,29.622287440840843,38.959999,8.955783010798228
2017-10-10,38.974998,38.02578301079823,32.2163837464114,32.489409022082434,30.656124098505895,31.990446264953338,29.622287440840843,38.974998,8.955783010798228
2017-10-11,39.137501,38.18432833815408,32.2163837464114,32.624870900343865,30.656124098505895,32.12382775965909,29.622287440840843,39.137501,9.114328338154081
2017-10-12,39.0,38.18432833815408,32.2163837464114,32.510250593501375,30.656124098505895,32.01096775766814,29.622287440840843,39.0,9.114328338154081
2017-10-13,39.247501,38.18432833815408,32.2163837464114,32.71656647894092,30.656124098505895,32.21411510461662,29.622287440840843,39.247501,9.114328338154081
2017-10-16,39.970001,38.887256588906055,32.2163837464114,33.31883971108976,30.656124098505895,32.80713880217855,29.622287440840843,39.970001,9.817256588906055
2017-10-17,40.1175,39.03075999936649,32.33527001779808,33.441794312430545,30.656124098505895,32.92820510303209,29.622287440840843,40.1175,9.960759999366488
2017-10-18,39.939999,39.03075999936649,32.19220171186104,33.29383015882549,30.656124098505895,32.7825133392384,29.622287440840843,39.939999,9.960759999366488
2017-10-19,38.994999,39.03075999936649,31.430518402412066,32.50608177905988,30.656124098505895,32.006862966648754,29.622287440840843,38.994999,9.960759999366488
2017-10-20,39.0625,39.03075999936649,31.430518402412066,32.50608177905988,30.656124098505895,32.062267385484915,29.622287440840843,39.0625,9.960759999366488
2017-10-27,40.762501,39.03075999936649,31.430518402412066,32.50608177905988,30.656124098505895,32.062267385484915,29.622287440840843,40.762501,9.960759999366488
2017-10-30,41.68,39.03075999936649,32.13796933148275,33.2377419273468,30.656124098505895,32.062267385484915,29.622287440840843,41.68,9.960759999366488
2017-10-31,42.259998,39.03075999936649,32.58518521287242,33.70026169323877,30.656124098505895,32.508429836517706,29.622287440840843,42.259998,9.960759999366488
2017-11-01,41.7225,39.03075999936649,32.17073957372334,33.27163357878423,30.656124098505895,32.0949604364418,29.622287440840847,41.7225,9.960759999366488
2017-11-02,42.0275,39.31608282996885,32.40591425333233,33.5148560185117,30.880226629515413,32.3295811550736,29.83883241464291,42.0275,10.246082829968849
2017-11-03,43.125,39.31608282996885,33.25215756766299,34.390058076219546,31.68662835995127,33.17383111801912,30.618039328569992,43.125,10.246082829968849
2017-11-06,43.5625,39.31608282996885,33.5894982966103,34.738942723369604,32.00808690853049,33.51037723081062,30.928657118859835,43.5625,10.246082829968849
2017-11-07,43.702499,39.44243490526556,33.69744655880891,34.850585013007,32.11095290931344,33.61807121765565,31.028054101769065,43.702499,10.372434905265557
2017-11-08,44.060001,39.76508806437901,33.97310366802061,35.135675205293715,32.373631935677246,33.89307900831893,31.281874630372943,44.060001,10.695088064379007
2017-11-09,43.970001,39.76508806437901,33.903707860922886,35.135675205293715,32.30750331996953,33.82384666511611,31.281874630372943,43.970001,10.695088064379007
2017-11-10,43.6675,39.76508806437901,33.67046007155765,35.135675205293715,32.0852369601895,33.59114829788058,31.281874630372943,43.6675,10.695088064379007
2017-11-13,43.4925,39.60572720306874,33.53552377997873,35.135675205293715,31.95665354075781,33.45652985276398,31.281874630372943,43.4925,10.535727203068738
2017-11-14,42.834999,39.60572720306874,33.028548084839116,35.135675205293715,31.47354653013065,32.950748354006215,31.281874630372943,42.834999,10.535727203068738
2017-11-24,43.7425,40.44481294794087,33.72828991080576,35.135675205293715,32.14034413994593,33.64884191721627,31.281874630372943,43.7425,11.374812947940868
2017-11-27,43.522499,40.2413975214481,33.55865494461345,35.135675205293715,31.978695677897992,33.47960653125,31.281874630372943,43.522499,11.1713975214481
2017-11-28,43.267502,40.2413975214481,33.362035804363444,35.135675205293715,31.791333471013296,33.28345053325344,31.281874630372943,43.267502,11.1713975214481
2017-12-13,43.067501,40.05538447762396,33.2078221286373,35.135675205293715,31.644380256900398,33.129600112443356,31.281874630372943,43.067501,10.98538447762396
2017-12-14,43.055,40.043757790453164,33.19818305103142,35.135675205293715,31.635194992178594,33.11998373997248,31.281874630372943,43.055,10.973757790453163
2017-12-15,43.4925,40.45065928931098,33.53552377997873,35.135675205293715,31.95665354075781,33.45652985276398,31.281874630372943,43.4925,11.380659289310977
2017-12-18,44.105,40.45065928931098,34.00780080050495,35.135675205293715,32.40669550876871,33.927694410672075,31.281874630372943,44.105,11.380659289310977
2017-12-19,43.634998,40.01959952812076,33.645398932421095,34.76125421860653,32.06135571277025,33.566146191005274,30.948521413276826,43.634998,10.949599528120757
2017-12-20,43.587502,39.97603883174608,33.608776451822045,34.72341714730961,32.026457437974095,33.529609975752365,30.914834440882668,43.587502,10.90603883174608
2017-12-21,43.752499,40.12736492699057,33.73599978497432,34.72341714730961,32.14769102915106,33.6565336305461,30.914834440882668,43.752499,11.057364926990573
2017-12-22,43.752499,40.12736492699057,33.73599978497432,34.72341714730961,32.14769102915106,33.6565336305461,30.914834440882668,43.752499,11.057364926990573
2018-04-05,43.200001,40.12736492699057,33.309988177975626,34.72341714730961,31.741736274470103,33.23152550660306,30.914834440882668,43.200001,11.057364926990573
2018-04-06,42.095001,40.12736492699057,33.309988177975626,34.72341714730961,30.929823826058602,33.23152550660306,30.914834440882668,42.095001,11.057364926990573
2018-04-09,42.512501,40.12736492699057,33.309988177975626,34.72341714730961,31.236587126702766,33.23152550660306,30.914834440882668,42.512501,11.057364926990573
2018-04-10,43.3125,40.12736492699057,33.309988177975626,34.72341714730961,31.82439630934236,33.23152550660306,30.914834440882668,43.3125,11.057364926990573
2018-04-11,43.110001,40.12736492699057,33.309988177975626,34.56107470000426,31.675607658762377,33.23152550660306,30.914834440882668,43.110001,11.057364926990573
2018-04-12,43.535,40.12736492699057,33.309988177975626,34.90179429744586,31.98788094261979,33.55913777246176,30.914834440882668,43.535,11.057364926990573
2018-04-13,43.682499,40.12736492699057,33.309988177975626,35.02004351662765,32.09625766137839,33.672837996702036,30.914834440882668,43.682499,11.057364926990573
2018-04-16,43.955002,40.37769005890896,33.309988177975626,35.238507824688675,32.09625766137839,33.882898079862926,30.914834440882668,43.955002,11.30769005890896
2018-04-17,44.560001,40.93345074589402,33.76846863800807,35.72353253235286,32.09625766137839,34.34926410244709,30.914834440882668,44.560001,11.86345074589402
2018-04-18,44.459999,40.84158748625247,33.69268510288791,35.643361423283544,32.09625766137839,34.27217714033565,30.914834440882668,44.459999,11.771587486252471
2018-04-19,43.200001,40.84158748625247,32.737833173083125,34.63322725511556,32.09625766137839,33.300902384965795,30.914834440882668,43.200001,11.771587486252471
2018-05-02,44.142502,40.84158748625247,32.737833173083125,34.63322725511556,32.09625766137839,34.027433243118615,30.914834440882668,44.142502,11.771587486252471
2018-05-03,44.2225,40.84158748625247,32.79716286803744,34.63322725511556,32.09625766137839,34.027433243118615,30.914834440882668,44.2225,11.771587486252471
2018-05-04,45.9575,42.44394271919155,34.083907795982384,35.99200727179543,32.09625766137839,35.36244588774095,30.914834440882668,45.9575,13.373942719191547
2018-05-07,46.290001,42.75102324789902,34.33050374715622,36.252408259879616,32.09625766137839,35.61829201993089,30.914834440882668,46.290001,13.68102324789902
2018-05-08,46.512501,42.75102324789902,34.4955185866189,36.42666102858929,32.09625766137839,35.78949681153232,30.914834440882668,46.512501,13.68102324789902
2018-05-09,46.84,43.052037320710625,34.73840485587368,36.683144657801186,32.09625766137839,36.041494106115124,30.914834440882668,46.84,13.982037320710624
