strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
A2C_Paper,216.24425658117352,56.268426627946354,1.5262516028377981
TA_RSI,206.6465172641308,49.33264185395194,1.2730566816768871
TA_MACD,201.3982420927603,45.53998758184774,1.3705018340885309
TA_SMA_Crossover,220.4675021314194,59.32034554516701,1.5236600195254542
TA_Stochastic,138.63239662215935,0.18239023922519415,0.13605722981658033
TA_All_Signals,168.2337285366021,21.573726302873062,1.2714967034960893
Buy_and_Hold,256.079987,85.05562779825017,1.372262526656655
