,close_price,portfolio_value_DQN_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_DQN_Advanced
3027,546.119995,521.443826461512,534.4292733308379,515.52676811879,547.6208377176346,556.1994849054773,515.52676811879,545.8469350025,2.8138214615120205
3028,546.119995,521.443826461512,534.4292733308379,515.52676811879,547.6208377176346,556.1994849054773,515.52676811879,545.8469350025,2.8138214615120205
3029,546.119995,521.443826461512,534.4292733308379,515.52676811879,547.6208377176346,556.1994849054773,515.52676811879,545.8469350025,2.8138214615120205
3030,545.0,520.3744378953274,533.3332539221652,515.52676811879,546.4977647560969,555.0588186639918,515.52676811879,544.7275000000001,1.7444328953274635
3031,545.0,520.3744378953274,533.3332539221652,515.52676811879,546.4977647560969,555.0588186639918,515.52676811879,544.7275000000001,1.7444328953274635
3032,545.0,520.3744378953274,533.3332539221652,515.52676811879,546.4977647560969,555.0588186639918,515.52676811879,544.7275000000001,1.7444328953274635
3033,545.219971,520.5844696118013,533.5485160307863,515.52676811879,546.7183402786862,555.2828495693135,515.52676811879,544.9473610145,1.9544646118013134
3034,545.219971,520.3241773769954,533.5485160307863,515.52676811879,546.7183402786862,555.2828495693135,515.52676811879,544.9473610145,1.6941723769954251
3035,545.219971,520.3241773769954,533.5485160307863,515.52676811879,546.7183402786862,555.2828495693135,515.52676811879,544.9473610145,1.6941723769954251
3036,548.320007,520.3241773769954,536.5821899521733,515.52676811879,549.8268957734815,558.440101532572,515.52676811879,548.0458469965,1.6941723769954251
3037,548.320007,520.3241773769954,536.5821899521733,515.52676811879,549.8268957734815,558.440101532572,515.52676811879,548.0458469965,1.6941723769954251
3038,548.320007,520.3241773769954,536.5821899521733,515.52676811879,549.8268957734815,558.440101532572,515.52676811879,548.0458469965,1.6941723769954251
3039,544.570007,520.3241773769954,532.9124657279383,515.52676811879,546.0665900526827,554.6208894775446,515.52676811879,544.2977219965001,1.6941723769954251
3040,544.570007,520.3241773769954,532.9124657279383,515.52676811879,546.0665900526827,554.6208894775446,515.52676811879,544.2977219965001,1.6941723769954251
3041,544.570007,520.3241773769954,532.9124657279383,515.52676811879,546.0665900526827,554.6208894775446,515.52676811879,544.2977219965001,1.6941723769954251
3042,527.51001,520.3241773769954,516.2176699262641,515.52676811879,528.9597089017731,537.2460238239091,515.52676811879,527.246254995,1.6941723769954251
3043,527.51001,520.0640152883069,515.959561091301,515.52676811879,528.9597089017731,536.9774008119972,515.52676811879,527.246254995,1.4340102883069221
3044,527.51001,519.8039832806628,515.959561091301,515.52676811879,528.9597089017731,536.9774008119972,515.52676811879,527.246254995,1.1739782806628227
3045,524.340027,516.4219682026059,515.959561091301,515.52676811879,525.7810141791771,536.9774008119972,515.52676811879,524.0778569865,-2.2080367973941293
3046,524.340027,516.1637572185045,515.959561091301,515.52676811879,525.7810141791771,536.9774008119972,515.52676811879,524.0778569865,-2.46624778149544
3047,524.340027,515.9056753398953,515.959561091301,515.52676811879,525.7810141791771,536.9774008119972,515.52676811879,524.0778569865,-2.7243296601046723
3048,531.25,515.6477225022254,515.959561091301,515.52676811879,532.7099771131678,536.9774008119972,515.52676811879,530.984375,-2.9822824977745768
3049,531.25,515.6477225022254,515.959561091301,515.52676811879,532.7099771131678,536.9774008119972,515.52676811879,530.984375,-2.9822824977745768
3050,531.25,515.6477225022254,515.959561091301,515.52676811879,532.7099771131678,536.9774008119972,515.52676811879,530.984375,-2.9822824977745768
3051,523.169983,515.6477225022254,515.959561091301,515.52676811879,524.6077546733674,536.9774008119972,515.52676811879,522.9083980085001,-2.9822824977745768
3052,523.169983,515.3898986409744,515.959561091301,515.2690047347306,524.3454507960307,536.9774008119972,515.52676811879,522.9083980085001,-3.240106359025617
3053,523.169983,515.1322036916539,515.959561091301,515.0113702323633,524.3454507960307,536.9774008119972,515.52676811879,522.9083980085001,-3.4978013083460837
3054,527.070007,518.7128230913482,515.959561091301,515.0113702323633,524.3454507960307,536.9774008119972,515.52676811879,526.8064719965,0.08281809134825835
3055,527.070007,518.4534666798025,515.7015813107554,514.7538645472472,524.3454507960307,536.7089121115912,515.52676811879,526.8064719965,-0.17653832019743732
3056,527.070007,518.4534666798025,515.7015813107554,514.4964876149736,524.3454507960307,536.7089121115912,515.52676811879,526.8064719965,-0.17653832019743732
3057,519.130005,518.4534666798025,507.93283800791255,514.4964876149736,524.3454507960307,528.6237056323997,515.52676811879,518.8704399975001,-0.17653832019743732
3058,519.130005,518.1942399464626,507.67887158890863,514.4964876149736,524.3454507960307,528.6237056323997,515.52676811879,518.8704399975001,-0.4357650535373523
3059,519.130005,517.9351428264895,507.67887158890863,514.4964876149736,524.3454507960307,528.6237056323997,515.52676811879,518.8704399975001,-0.6948621735105007
3060,513.130005,511.6929783263408,507.67887158890863,514.4964876149736,524.3454507960307,522.5139793533449,515.52676811879,512.8734399975,-6.937026673659204
3061,513.130005,511.4371318371776,507.67887158890863,514.4964876149736,524.3454507960307,522.2527223636682,515.52676811879,512.8734399975,-7.192873162822366
3062,513.130005,511.4371318371776,507.67887158890863,514.4964876149736,524.3454507960307,522.2527223636682,515.52676811879,512.8734399975,-7.192873162822366
3063,521.880005,511.4371318371776,507.67887158890863,514.4964876149736,524.3454507960307,522.2527223636682,515.52676811879,521.6190649975,-7.192873162822366
3064,521.880005,511.4371318371776,507.67887158890863,514.2392393711661,524.3454507960307,521.9915960024864,515.52676811879,521.6190649975,-7.192873162822366
3065,521.880005,511.4371318371776,507.67887158890863,513.9821197514806,524.3454507960307,521.9915960024864,515.52676811879,521.6190649975,-7.192873162822366
3066,522.210022,511.4371318371776,507.67887158890863,513.9821197514806,524.3454507960307,522.321683568378,515.52676811879,521.948916989,-7.192873162822366
3067,522.210022,511.4371318371776,507.67887158890863,513.7251286916048,524.3454507960307,522.321683568378,515.52676811879,521.948916989,-7.192873162822366
3068,522.210022,511.4371318371776,507.67887158890863,513.4682661272591,524.3454507960307,522.321683568378,515.52676811879,521.948916989,-7.192873162822366
3069,520.320007,511.4371318371776,507.67887158890863,513.4682661272591,524.3454507960307,520.4312644358829,515.52676811879,520.0598469965,-7.192873162822366
3070,520.320007,511.4371318371776,507.67887158890863,513.2115319941955,524.3454507960307,520.4312644358829,515.52676811879,520.0598469965,-7.192873162822366
3071,520.320007,511.4371318371776,507.67887158890863,512.9549262281985,524.3454507960307,520.4312644358829,515.52676811879,520.0598469965,-7.192873162822366
3072,520.880005,511.4371318371776,507.67887158890863,512.9549262281985,524.3454507960307,520.9913821774664,515.52676811879,520.6195649975,-7.192873162822366
3073,520.880005,511.4371318371776,507.67887158890863,512.6984487650844,524.3454507960307,520.9913821774664,515.52676811879,520.6195649975,-7.192873162822366
3074,520.880005,511.4371318371776,507.67887158890863,512.442099540702,524.3454507960307,520.9913821774664,515.52676811879,520.6195649975,-7.192873162822366
3075,533.72998,511.4371318371776,507.67887158890863,512.442099540702,524.3454507960307,533.8441048236273,515.52676811879,533.46311501,-7.192873162822366
3076,533.72998,511.4371318371776,507.4250321531142,512.1858784909316,524.3454507960307,533.8441048236273,515.52676811879,533.46311501,-7.192873162822366
3077,533.72998,511.4371318371776,507.4250321531142,511.92978555168617,524.3454507960307,533.8441048236273,515.52676811879,533.46311501,-7.192873162822366
3078,541.599976,511.4371318371776,514.9071544302718,511.92978555168617,524.3454507960307,541.715783625679,515.52676811879,541.329176012,-7.192873162822366
3079,541.599976,511.4371318371776,514.9071544302718,511.67382065891036,524.3454507960307,541.715783625679,515.52676811879,541.329176012,-7.192873162822366
3080,541.599976,511.4371318371776,514.9071544302718,511.4179837485809,524.3454507960307,541.715783625679,515.52676811879,541.329176012,-7.192873162822366
3081,540.219971,511.4371318371776,513.5951631467834,511.4179837485809,524.3454507960307,540.3354835460824,515.52676811879,539.9498610145,-7.192873162822366
3082,540.219971,511.4371318371776,513.5951631467834,511.16227475670667,524.3454507960307,540.3354835460824,515.52676811879,539.9498610145,-7.192873162822366
3083,540.219971,511.4371318371776,513.5951631467834,510.90669361932834,524.3454507960307,540.3354835460824,515.52676811879,539.9498610145,-7.192873162822366
3084,543.169983,511.4371318371776,516.3997834417723,510.90669361932834,524.3454507960307,543.2861263324572,515.52676811879,542.8983980085001,-7.192873162822366
3085,543.169983,511.4371318371776,516.3997834417723,510.6512402725187,524.3454507960307,543.2861263324572,515.52676811879,542.8983980085001,-7.192873162822366
3086,543.169983,511.4371318371776,516.3997834417723,510.3959146523825,524.3454507960307,543.2861263324572,515.52676811879,542.8983980085001,-7.192873162822366
3087,541.799988,511.4371318371776,515.0973088142002,510.3959146523825,524.3454507960307,541.9158383932489,515.52676811879,541.529088006,-7.192873162822366
3088,541.799988,511.4371318371776,515.0973088142002,510.3959146523825,524.3454507960307,541.9158383932489,515.52676811879,541.529088006,-7.192873162822366
3089,541.799988,511.4371318371776,515.0973088142002,510.3959146523825,524.3454507960307,541.9158383932489,515.52676811879,541.529088006,-7.192873162822366
3090,551.23999,511.4371318371776,524.0720591521435,510.3959146523825,524.3454507960307,551.3578589018651,515.52676811879,550.9643700050001,-7.192873162822366
3091,551.23999,511.4371318371776,524.0720591521435,510.1407166950563,524.0832780706328,551.3578589018651,515.2690047347306,550.9643700050001,-7.192873162822366
3092,551.23999,511.4371318371776,524.0720591521435,509.8856463367088,524.0832780706328,551.3578589018651,515.0113702323633,550.9643700050001,-7.192873162822366
3093,555.150024,511.4371318371776,527.7893866445391,509.8856463367088,527.8006851406235,555.2687289649632,515.0113702323633,554.8724489880001,-7.192873162822366
3094,555.150024,511.18141327125903,527.7893866445391,509.6307035135405,527.8006851406235,555.2687289649632,514.7538645472472,554.8724489880001,-7.448591728740951
3095,555.150024,510.92582256462345,527.7893866445391,509.37588816178373,527.8006851406235,555.2687289649632,514.4964876149736,554.8724489880001,-7.704182435376538
3096,547.309998,503.458491286185,520.3357572922376,509.37588816178373,520.3468962269436,547.4270265712472,514.4964876149736,547.036343001,-15.171513713814988
3097,547.309998,503.20676204054195,520.3357572922376,509.37588816178373,520.3468962269436,547.4270265712472,514.4964876149736,547.036343001,-15.423242959458037
3098,547.309998,503.20676204054195,520.3357572922376,509.37588816178373,520.3468962269436,547.4270265712472,514.4964876149736,547.036343001,-15.423242959458037
3099,543.429993,503.20676204054195,516.646978816876,509.37588816178373,516.6580387851415,543.5461919291006,514.4964876149736,543.1582780035,-15.423242959458037
3100,543.429993,503.20676204054195,516.646978816876,509.37588816178373,516.6580387851415,543.5461919291006,514.4964876149736,543.1582780035,-15.423242959458037
3101,543.429993,503.20676204054195,516.646978816876,509.37588816178373,516.6580387851415,543.5461919291006,514.4964876149736,543.1582780035,-15.423242959458037
3102,543.609985,503.20676204054195,516.8180998889719,509.37588816178373,516.8291635204614,543.7262224158937,514.4964876149736,543.3381800075001,-15.423242959458037
3103,543.609985,503.20676204054195,516.8180998889719,509.37588816178373,516.8291635204614,543.7262224158937,514.4964876149736,543.3381800075001,-15.423242959458037
3104,543.609985,503.20676204054195,516.8180998889719,509.37588816178373,516.8291635204614,543.7262224158937,514.4964876149736,543.3381800075001,-15.423242959458037
3105,537.619995,503.20676204054195,511.12332728439225,509.37588816178373,511.1342690067119,537.7349516061623,514.4964876149736,537.3511850025001,-15.423242959458037
3106,537.619995,502.9551586595217,510.8677656207501,509.37588816178373,511.1342690067119,537.4660841303593,514.4964876149736,537.3511850025001,-15.674846340478268
3107,537.619995,502.703681080192,510.8677656207501,509.37588816178373,511.1342690067119,537.4660841303593,514.4964876149736,537.3511850025001,-15.926323919807999
3108,532.27002,497.45231542855123,510.8677656207501,509.37588816178373,506.047859300486,537.4660841303593,514.4964876149736,532.0038849900001,-21.177689571448752
3109,532.27002,497.45231542855123,510.8677656207501,509.1212002177029,506.047859300486,537.1973510882941,514.4964876149736,532.0038849900001,-21.177689571448752
3110,532.27002,497.45231542855123,510.8677656207501,508.86663961759405,506.047859300486,537.1973510882941,514.4964876149736,532.0038849900001,-21.177689571448752
3111,528.0,493.461612860095,510.8677656207501,508.86663961759405,501.9882008583849,532.8878026506533,514.4964876149736,527.736,-25.168392139904995
3112,528.0,493.461612860095,510.8677656207501,508.86663961759405,501.9882008583849,532.621358749328,514.4964876149736,527.736,-25.168392139904995
3113,528.0,493.461612860095,510.8677656207501,508.86663961759405,501.9882008583849,532.621358749328,514.4964876149736,527.736,-25.168392139904995
3114,547.76001,511.9290492326927,510.8677656207501,508.86663961759405,520.7747384887707,532.621358749328,514.4964876149736,547.4861299949999,-6.700955767307278
3115,547.76001,511.6730847080764,510.61233173793977,508.6122062977853,520.7747384887707,532.3550480699533,514.2392393711661,547.4861299949999,-6.956920291923609
3116,547.76001,511.6730847080764,510.61233173793977,508.35790019463644,520.7747384887707,532.3550480699533,513.9821197514806,547.4861299949999,-6.956920291923609
3117,536.909973,511.6730847080764,500.49811640481806,508.35790019463644,510.459226078019,521.8101527449081,513.9821197514806,536.6415180135001,-6.956920291923609
3118,536.909973,511.6730847080764,500.2478673466157,508.10372124453914,510.459226078019,521.8101527449081,513.9821197514806,536.6415180135001,-6.956920291923609
3119,536.909973,511.6730847080764,500.2478673466157,507.8496693839169,510.459226078019,521.8101527449081,513.9821197514806,536.6415180135001,-6.956920291923609
3120,536.159973,511.6730847080764,500.2478673466157,507.8496693839169,509.7461746563452,521.0812454154876,513.9821197514806,535.8918930135001,-6.956920291923609
3121,536.159973,511.6730847080764,500.2478673466157,507.8496693839169,509.7461746563452,521.0812454154876,513.9821197514806,535.8918930135001,-6.956920291923609
3122,536.159973,511.6730847080764,500.2478673466157,507.8496693839169,509.7461746563452,521.0812454154876,513.9821197514806,535.8918930135001,-6.956920291923609
3123,535.039978,511.6730847080764,500.2478673466157,507.8496693839169,508.68135595365504,519.9927486629351,513.9821197514806,534.772458011,-6.956920291923609
3124,535.039978,511.6730847080764,500.2478673466157,507.8496693839169,508.68135595365504,519.9927486629351,513.9821197514806,534.772458011,-6.956920291923609
3125,535.039978,511.6730847080764,500.2478673466157,507.8496693839169,508.68135595365504,519.9927486629351,513.9821197514806,534.772458011,-6.956920291923609
3126,539.320007,511.6730847080764,500.2478673466157,507.8496693839169,512.7505303046621,524.1524080072451,513.9821197514806,539.0503469965,-6.956920291923609
3127,539.320007,511.6730847080764,500.2478673466157,507.59574454922495,512.7505303046621,524.1524080072451,513.9821197514806,539.0503469965,-6.956920291923609
3128,539.320007,511.6730847080764,500.2478673466157,507.3419466769504,512.7505303046621,524.1524080072451,513.9821197514806,539.0503469965,-6.956920291923609
3129,542.909973,511.6730847080764,500.2478673466157,507.3419466769504,516.1636374514097,527.6414113802724,513.9821197514806,542.6385180135001,-6.956920291923609
3130,542.909973,511.6730847080764,499.9977434129424,507.08827570361194,516.1636374514097,527.6414113802724,513.7251286916048,542.6385180135001,-6.956920291923609
3131,542.909973,511.6730847080764,499.9977434129424,506.83473156576014,516.1636374514097,527.6414113802724,513.4682661272591,542.6385180135001,-6.956920291923609
3132,547.919983,511.6730847080764,504.61175645203656,506.83473156576014,520.9268304555433,532.5105220595659,513.4682661272591,547.6460230085,-6.956920291923609
3133,547.919983,511.41724816572236,504.61175645203656,506.58131419997727,520.9268304555433,532.5105220595659,513.2115319941955,547.6460230085,-7.212756834277627
3134,547.919983,511.1615395416395,504.61175645203656,506.3280235428773,520.9268304555433,532.5105220595659,512.9549262281985,547.6460230085,-7.46846545836047
3135,539.200012,502.7750541097953,496.5810220034979,506.3280235428773,512.6364468308703,524.0357876939199,512.9549262281985,538.930411994,-15.854950890204691
3136,539.200012,502.5236665827404,496.3327314924962,506.3280235428773,512.6364468308703,524.0357876939199,512.9549262281985,538.930411994,-16.106338417259565
3137,539.200012,502.5236665827404,496.3327314924962,506.3280235428773,512.6364468308703,524.0357876939199,512.9549262281985,538.930411994,-16.106338417259565
3138,545.859985,502.5236665827404,496.3327314924962,506.3280235428773,518.968317785483,530.5084585385105,512.9549262281985,545.5870550075001,-16.106338417259565
3139,545.859985,502.5236665827404,496.08456512674996,506.07485953110586,518.968317785483,530.5084585385105,512.6984487650844,545.5870550075001,-16.106338417259565
3140,545.859985,502.5236665827404,496.08456512674996,505.82182210134033,518.968317785483,530.5084585385105,512.442099540702,545.5870550075001,-16.106338417259565
3141,538.219971,502.5236665827404,489.1412222789457,505.82182210134033,511.7046873264055,523.0833089365431,512.442099540702,537.9508610145,-16.106338417259565
3142,538.219971,502.5236665827404,488.8966516678062,505.82182210134033,511.7046873264055,523.0833089365431,512.442099540702,537.9508610145,-16.106338417259565
3143,538.219971,502.5236665827404,488.8966516678062,505.82182210134033,511.7046873264055,523.0833089365431,512.442099540702,537.9508610145,-16.106338417259565
3144,538.359985,502.5236665827404,488.8966516678062,505.82182210134033,511.83780356874456,523.219385244305,512.442099540702,538.0908050075001,-16.106338417259565
3145,538.359985,502.5236665827404,488.8966516678062,505.82182210134033,511.83780356874456,522.957775551683,512.442099540702,538.0908050075001,-16.106338417259565
3146,538.359985,502.5236665827404,488.8966516678062,505.82182210134033,511.83780356874456,522.957775551683,512.442099540702,538.0908050075001,-16.106338417259565
3147,489.570007,502.5236665827404,488.8966516678062,505.82182210134033,465.4514526669638,522.957775551683,512.442099540702,489.3252219965,-16.106338417259565
3148,489.570007,502.27240474944904,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,489.3252219965,-16.357600250550945
3149,489.570007,502.0212685470743,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,489.3252219965,-16.608736452925655
3150,485.079987,497.16834508885285,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,484.83744700650004,-21.461659911147137
3151,485.079987,497.16834508885285,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,484.83744700650004,-21.461659911147137
3152,485.079987,497.16834508885285,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,484.83744700650004,-21.461659911147137
3153,499.190002,511.62998645673076,488.8966516678062,505.82182210134033,465.21872694063035,522.957775551683,512.442099540702,498.940406999,-7.000018543269221
3154,499.190002,511.3741714635024,488.8966516678062,505.56891119028967,465.21872694063035,522.957775551683,512.442099540702,498.940406999,-7.255833536497562
3155,499.190002,511.3741714635024,488.8966516678062,505.31612673469454,465.21872694063035,522.957775551683,512.442099540702,498.940406999,-7.255833536497562
