strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
DQN_Advanced,311.83139714528227,-20.67377451393825,-0.6199810871681091
TA_RSI,598.7106712404759,52.30492549025194,1.2533796531470607
TA_MACD,323.4405356502411,-17.7205467531229,-9.741143956616392
TA_SMA_Crossover,500.4847529283273,27.317411673691815,0.7019980130945261
TA_Stochastic,607.1156736529445,54.44305886195902,1.0262102005658766
TA_All_Signals,351.4389592776154,-10.598078373569031,-6.853309390288635
Buy_and_Hold,666.5066069865,69.5514110438604,1.0959772478482177
