,close_price,portfolio_value_DQN_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_DQN_Advanced,pnl_TA_RSI,pnl_TA_MACD,pnl_TA_SMA_Crossover,pnl_TA_Stochastic,pnl_TA_All_Signals,pnl_Buy_and_Hold
0,98.849998,98.849998,98.849998,98.849998,98.849998,98.849998,98.849998,98.849998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,98.849998,98.8252855005,98.80059770114943,98.849998,98.849998,98.80059770114943,98.849998,98.80059770114943,-0.024712499499997875,-0.04940029885057129,0.0,0.0,-0.04940029885057129,0.0,-0.04940029885057129
2,98.360001,98.3108455772114,98.3108455772114,98.849998,98.849998,98.3108455772114,98.849998,98.3108455772114,-0.5391524227886038,-0.5391524227886038,0.0,0.0,-0.5391524227886038,0.0,-0.5391524227886038
3,98.360001,98.3108455772114,98.2616901544228,98.80059770114943,98.849998,98.3108455772114,98.849998,98.3108455772114,-0.5391524227886038,-0.5883078455772051,-0.04940029885057129,0.0,-0.5391524227886038,0.0,-0.5391524227886038
4,98.360001,98.2125347316342,98.2616901544228,98.75119740229886,98.849998,98.3108455772114,98.849998,98.3108455772114,-0.6374632683658064,-0.5883078455772051,-0.09880059770114258,0.0,-0.5391524227886038,0.0,-0.5391524227886038
5,97.43,99.14109227186358,98.2616901544228,98.75119740229886,98.849998,97.38130934532734,98.849998,97.38130934532734,0.29109427186358516,-0.5883078455772051,-0.09880059770114258,0.0,-1.4686886546726612,0.0,-1.4686886546726612
6,97.43,99.14016368974563,98.2616901544228,98.75119740229886,98.849998,97.38130934532735,98.849998,97.38130934532735,0.29016568974563484,-0.5883078455772051,-0.09880059770114258,0.0,-1.468688654672647,0.0,-1.468688654672647
7,97.43,99.14016322545456,98.2616901544228,98.75119740229886,98.849998,97.38130934532734,98.849998,97.38130934532734,0.29016522545455814,-0.5883078455772051,-0.09880059770114258,0.0,-1.4686886546726612,0.0,-1.4686886546726612
8,95.599998,101.00228677015629,98.2616901544228,98.75119740229886,98.849998,95.55222188905547,98.849998,95.55222188905547,2.1522887701562894,-0.5883078455772051,-0.09880059770114258,0.0,-3.2977761109445254,0.0,-3.2977761109445254
9,95.599998,101.00042464661148,98.2616901544228,98.75119740229886,98.849998,95.55222188905547,98.849998,95.55222188905547,2.1504266466114785,-0.5883078455772051,-0.09880059770114258,0.0,-3.2977761109445254,0.0,-3.2977761109445254
10,95.599998,101.00042371554972,98.2616901544228,98.75119740229886,98.849998,95.55222188905547,98.849998,95.55222188905547,2.1504257155497157,-0.5883078455772051,-0.09880059770114258,0.0,-3.2977761109445254,0.0,-3.2977761109445254
11,97.050003,99.46850820824842,98.2616901544228,98.75119740229886,98.849998,97.00150224887557,98.849998,97.00150224887557,0.6185102082484235,-0.5883078455772051,-0.09880059770114258,0.0,-1.8484957511244318,0.0,-1.8484957511244318
12,97.050003,99.46697629274136,98.2616901544228,98.75119740229886,98.849998,97.00150224887557,98.849998,97.00150224887557,0.616978292741365,-0.5883078455772051,-0.09880059770114258,0.0,-1.8484957511244318,0.0,-1.8484957511244318
13,97.050003,99.36755825950748,98.2616901544228,98.75119740229886,98.849998,97.00150224887557,98.849998,97.00150224887557,0.5175602595074764,-0.5883078455772051,-0.09880059770114258,0.0,-1.8484957511244318,0.0,-1.8484957511244318
14,98.459999,100.06454973081159,98.2616901544228,98.75119740229886,98.849998,98.4107936031984,98.849998,98.4107936031984,1.2145517308115927,-0.5883078455772051,-0.09880059770114258,0.0,-0.43920439680159973,0.0,-0.43920439680159973
15,98.459999,100.01433078713359,98.2616901544228,98.75119740229886,98.849998,98.4107936031984,98.849998,98.4107936031984,1.1643327871335885,-0.5883078455772051,-0.09880059770114258,0.0,-0.43920439680159973,0.0,-0.43920439680159973
16,98.459999,99.9643110670041,98.2616901544228,98.75119740229886,98.849998,98.4107936031984,98.849998,98.4107936031984,1.1143130670041046,-0.5883078455772051,-0.09880059770114258,0.0,-0.43920439680159973,0.0,-0.43920439680159973
17,97.459999,99.45665935791865,98.2616901544228,98.75119740229886,98.849998,97.41129335332333,98.849998,97.41129335332333,0.6066613579186537,-0.5883078455772051,-0.09880059770114258,0.0,-1.438704646676669,0.0,-1.438704646676669
18,97.459999,99.40705793491452,98.2616901544228,98.75119740229886,98.849998,97.41129335332333,98.849998,97.41129335332333,0.5570599349145198,-0.5883078455772051,-0.09880059770114258,0.0,-1.438704646676669,0.0,-1.438704646676669
19,97.459999,99.3573420055913,98.2616901544228,98.75119740229886,98.849998,97.41129335332333,98.849998,97.41129335332333,0.5073440055913068,-0.5883078455772051,-0.09880059770114258,0.0,-1.438704646676669,0.0,-1.438704646676669
20,96.050003,100.02637374695628,98.2616901544228,98.75119740229886,98.849998,96.0020019990005,98.849998,96.0020019990005,1.1763757469562819,-0.5883078455772051,-0.09880059770114258,0.0,-2.847996000999501,0.0,-2.847996000999501
21,96.050003,100.00189377287556,98.2616901544228,98.75119740229886,98.849998,96.00200199900051,98.849998,96.00200199900051,1.1518957728755623,-0.5883078455772051,-0.09880059770114258,0.0,-2.847996000999487,0.0,-2.847996000999487
22,96.050003,99.97689329943235,98.2616901544228,98.75119740229886,98.849998,96.0020019990005,98.849998,96.0020019990005,1.1268952994323485,-0.5883078455772051,-0.09880059770114258,0.0,-2.847996000999501,0.0,-2.847996000999501
