strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
DQN_Advanced,57.715600165773395,-41.61294756346541,-0.4410116419850793
TA_RSI,179.26693386134954,81.35249113646876,0.7365195048129262
TA_MACD,83.06334544852504,-15.970311452585928,-9.686056274695261
TA_SMA_Crossover,175.00775115306945,77.04375790990856,0.7110999729365743
TA_Stochastic,159.62037052551946,61.477363434564225,0.6089074013480907
TA_All_Signals,88.37627224097768,-10.595575084404473,-7.301498184383315
Buy_and_Hold,252.40379710144927,155.3402146770395,0.9991378176503424
