,close_price,position,action
197,116.57,LONG,HOLD
198,116.57,LONG,HOLD
199,117.510002,LONG,HOLD
200,117.510002,LONG,HOLD
201,117.510002,LONG,HOLD
202,116.510002,FLAT,SELL
203,116.510002,FLAT,HOLD
204,116.510002,FLAT,HOLD
205,119.510002,FLAT,HOLD
206,119.510002,FLAT,HOLD
207,119.510002,LONG,BUY
208,120.839996,LONG,HOLD
209,120.839996,LONG,HOLD
210,120.839996,LONG,HOLD
211,122.830002,LONG,HOLD
212,122.830002,LONG,HOLD
213,122.830002,LONG,HOLD
214,122.760002,LONG,HOLD
215,122.760002,LONG,HOLD
216,122.760002,LONG,HOLD
217,125.050003,LONG,HOLD
218,125.050003,LONG,HOLD
219,125.050003,LONG,HOLD
220,122.559998,LONG,HOLD
221,122.559998,LONG,HOLD
222,122.559998,LONG,HOLD
223,120.900002,LONG,HOLD
224,120.900002,LONG,HOLD
225,120.900002,LONG,HOLD
226,123.480003,LONG,HOLD
227,123.480003,LONG,HOLD
228,123.480003,LONG,HOLD
229,124.610001,LONG,HOLD
230,124.610001,LONG,HOLD
231,124.610001,LONG,HOLD
232,123.669998,LONG,HOLD
233,123.669998,LONG,HOLD
234,123.669998,LONG,HOLD
235,122.870003,LONG,HOLD
236,122.870003,LONG,HOLD
237,122.870003,LONG,HOLD
238,126.010002,FLAT,SELL
239,126.010002,FLAT,HOLD
240,126.010002,FLAT,HOLD
241,127.309998,FLAT,HOLD
242,127.309998,FLAT,HOLD
243,127.309998,FLAT,HOLD
244,121.75,FLAT,HOLD
245,121.75,FLAT,HOLD
246,121.75,FLAT,HOLD
247,120.110001,FLAT,HOLD
248,120.110001,FLAT,HOLD
249,120.110001,FLAT,HOLD
250,119.480003,FLAT,HOLD
251,119.480003,FLAT,HOLD
252,119.480003,FLAT,HOLD
253,124.540001,FLAT,HOLD
254,124.540001,FLAT,HOLD
255,124.540001,FLAT,HOLD
256,125.419998,FLAT,HOLD
257,125.419998,FLAT,HOLD
258,125.419998,FLAT,HOLD
259,124.650002,FLAT,HOLD
260,124.650002,FLAT,HOLD
261,124.650002,FLAT,HOLD
262,123.760002,FLAT,HOLD
263,123.760002,LONG,BUY
264,123.760002,LONG,HOLD
265,122.029999,LONG,HOLD
266,122.029999,LONG,HOLD
267,122.029999,LONG,HOLD
268,119.199997,LONG,HOLD
269,119.199997,LONG,HOLD
270,119.199997,LONG,HOLD
271,120.019997,LONG,HOLD
272,120.019997,LONG,HOLD
