strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
DQN_Advanced,456.10386023206775,16.02743659893704,0.3541402634173569
TA_RSI,598.7136648016899,52.30568701687832,1.2533944184516974
TA_MACD,323.45630376266996,-17.71653553150291,-9.741143537709648
TA_SMA_Crossover,500.48587902042857,27.317698138226064,0.7020045522608783
TA_Stochastic,607.118253900363,54.44371524643606,1.026219950529927
TA_All_Signals,351.44879970747115,-10.595575084404562,-6.853309136305386
Buy_and_Hold,666.5067736131934,69.5514534317238,1.095977958674176
