trade_date,close_price,portfolio_value_A2C_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_A2C_Advanced
2016-08-01,26.512501,24.02669853688868,25.6459063203497,26.97757500742427,21.958577927941736,23.163279674009235,28.15069411654773,26.512501,-5.0433014631113195
2016-08-02,26.120001,23.67099919431331,25.26623568004544,26.578189895079944,21.63349573985555,22.820362675267823,27.73394175354942,26.120001,-5.39900080568669
2016-08-03,26.4475,23.67099919431331,25.583029960374116,26.578189895079944,21.904741832890043,23.10648999799601,27.73394175354942,26.4475,-5.39900080568669
2016-08-04,26.467501,23.688900457377322,25.60237720235303,26.578189895079944,21.921307358607013,23.123964349312768,27.73394175354942,26.467501,-5.381099542622678
2016-08-05,26.870001,24.049145364295217,25.99172097998988,26.578189895079944,22.254671895434246,23.475618086875613,27.73394175354942,26.870001,-5.020854635704783
2016-08-08,27.092501,24.248286958802627,26.206948285640063,26.798273521115362,22.438954154922595,23.67001052565259,27.963595710025444,27.092501,-4.821713041197373
2016-08-09,27.202499,24.34673719301668,26.313350861671115,26.90707693098792,22.530058334604387,23.766112905340638,28.07713043319151,27.202499,-4.723262806983321
2016-08-10,27.0,24.16549686157328,26.11747079799985,26.90707693098792,22.362341600833016,23.589194817880415,28.07713043319151,27.0,-4.904503138426719
2016-08-11,26.9825,24.16549686157328,26.100542807667814,26.90707693098792,22.34784749053618,23.5739055249429,28.07713043319151,26.9825,-4.904503138426719
2016-08-12,27.045,24.16549686157328,26.16099991599652,26.90707693098792,22.39961217016774,23.628510142576886,28.07713043319151,27.045,-4.904503138426719
2016-08-15,27.370001,24.45589474086735,26.475377846619505,26.90707693098792,22.66878933248671,23.912455027947473,28.07713043319151,27.370001,-4.61410525913265
2016-08-16,27.344999,24.43355472413476,26.45119306866056,26.90707693098792,22.64808180416434,23.89061143354612,28.07713043319151,27.344999,-4.636445275865242
2016-08-17,27.305,24.397814450185187,26.412501486643922,26.90707693098792,22.614953237435017,23.85566535193425,28.07713043319151,27.305,-4.672185549814813
2016-08-18,27.27,24.397814450185187,26.37864550597985,26.90707693098792,22.585965016841346,23.82508676605922,28.07713043319151,27.27,-4.672185549814813
2016-08-19,27.34,24.397814450185187,26.446357467307998,26.90707693098792,22.64394145802869,23.88624393780928,28.07713043319151,27.34,-4.672185549814813
2016-10-03,28.129999,25.102797954860822,27.210534349269075,26.90707693098792,23.298246180336708,24.576445431028937,28.07713043319151,28.129999,-3.967202045139178
2016-10-04,28.25,25.209885084774378,27.32661296457392,26.90707693098792,23.397635193464172,24.681287170560065,28.07713043319151,28.25,-3.8601149152256227
2016-10-05,28.262501,25.221040793568886,27.338705353553394,26.90707693098792,23.40798895762536,24.681287170560065,28.07713043319151,28.262501,-3.8489592064311147
2016-10-06,28.4725,25.221040793568886,27.541840270224103,26.90707693098792,23.58191745295252,24.681287170560065,28.07713043319151,28.4725,-3.8489592064311147
2016-10-07,28.514999,25.221040793568886,27.582950136573885,26.90707693098792,23.617116606867103,24.681287170560065,28.07713043319151,28.514999,-3.8489592064311147
2016-10-10,29.012501,25.661073010890096,28.064190653497832,26.90707693098792,24.029165113204055,24.681287170560065,28.07713043319151,29.012501,-3.4089269891099043
2016-10-11,29.075001,25.716353217969818,28.124647761826537,26.90707693098792,24.08092979283561,24.734456680081497,28.07713043319151,29.075001,-3.3536467820301823
2016-10-12,29.334999,25.946317110454835,28.376147397846474,27.147688657463974,24.296269203633145,24.95564013826634,28.328205153992684,29.334999,-3.123682889545165
2016-10-13,29.245001,25.866715381226662,28.289091096480607,27.0644011931012,24.221729721433448,24.879077745979785,28.241295936526917,29.245001,-3.2032846187733384
2016-10-14,29.407499,26.010442150667313,28.446277643507774,27.21478282807111,24.356316232005753,25.0173167693112,28.39821691276808,29.407499,-3.0595578493326876
2016-10-17,29.387501,25.992754253368428,28.426933303470054,27.196275942225572,24.339753190993402,25.000304227688645,28.378905255499248,29.387501,-3.077245746631572
2016-10-18,29.3675,25.975063702619604,28.407586061491134,27.196275942225572,24.32318766527643,24.983289133929635,28.378905255499248,29.3675,-3.0949362973803964
2016-10-25,29.5625,25.975063702619604,28.59621223947669,27.196275942225572,24.484693465726888,25.1491780036365,28.378905255499248,29.5625,-3.0949362973803964
2016-12-01,27.372499,24.050821318389563,26.477794196325192,27.196275942225572,22.670858263202227,23.286117539293432,28.378905255499248,27.372499,-5.019178681610438
2016-12-08,28.030001,24.050821318389563,26.477794196325192,27.849544970550866,22.670858263202227,23.84546248088318,28.378905255499248,28.030001,-5.019178681610438
2016-12-09,28.487499,24.443372237368145,26.477794196325192,28.304097616658055,22.670858263202227,24.234661589155746,28.378905255499248,28.487499,-4.6266277626318555
2016-12-12,28.325001,24.30394268962765,26.326759926826334,28.142645772306548,22.670858263202227,24.096422565824334,28.378905255499248,28.325001,-4.76605731037235
2016-12-13,28.797501,24.70936590288187,26.765926515573337,28.61210383613556,22.670858263202227,24.498384057806344,28.378905255499248,28.797501,-4.36063409711813
2016-12-14,28.797501,24.70936590288187,26.765926515573337,28.61210383613556,22.670858263202227,24.498384057806344,28.378905255499248,28.797501,-4.36063409711813
2016-12-15,28.955,24.844506115928063,26.912314449035904,28.768588863849857,22.670858263202227,24.632370371088196,28.378905255499248,28.955,-4.225493884071938
2016-12-16,28.9925,24.87668256142443,26.947168940206303,28.805847440344223,22.670858263202227,24.664272076801055,28.378905255499248,28.9925,-4.193317438575569
2016-12-19,29.16,24.87668256142443,27.102852334100746,28.805847440344223,22.670858263202227,24.806766362318488,28.378905255499248,29.16,-4.193317438575569
2016-12-20,29.237499,24.942797719923327,27.174884019733135,28.882405203402495,22.670858263202227,24.87269570341291,28.378905255499248,29.237499,-4.1272022800766734
2016-12-21,29.264999,24.966258240171584,27.200443979924756,28.882405203402495,22.670858263202227,24.896090287602338,28.378905255499248,29.264999,-4.1037417598284165
2016-12-22,29.0725,24.802035451543613,27.021525188036485,28.882405203402495,22.670858263202227,24.732329048988486,28.378905255499248,29.0725,-4.267964548456387
2016-12-23,29.129999,24.851088413498324,27.074967811711332,28.882405203402495,22.715696226200794,24.781244147036052,28.378905255499248,29.129999,-4.218911586501676
2016-12-27,29.315001,25.008915437751703,27.246918493724817,28.882405203402495,22.859961567000827,24.938627596643787,28.378905255499248,29.315001,-4.061084562248297
2016-12-28,29.190001,24.902276709350538,27.13073685649016,28.882405203402495,22.76248603916867,24.832288577600927,28.378905255499248,29.190001,-4.167723290649462
2016-12-29,29.182501,24.895878385646466,27.12376595825608,28.882405203402495,22.756637507498745,24.825908236458353,28.378905255499248,29.182501,-4.174121614353535
2017-02-01,32.1875,27.459472563300714,29.91677158792413,28.882405203402495,25.099948416779487,27.38229740353657,28.378905255499248,32.1875,-1.6105274366992859
2017-02-02,32.1325,27.4125515228042,29.865651667540885,28.83305274402581,25.05705918453334,27.33550823515771,28.330413145548103,32.1325,-1.6574484771957998
2017-02-03,32.27,27.52985412404549,29.99345146849901,28.95643389246753,25.16428226514871,27.45248115610486,28.451643420425967,32.27,-1.5401458759545115
2017-02-06,32.572498,27.78791814055666,30.274609171700682,29.227870624404428,25.400171482894077,27.709819880764275,28.718348261807808,32.572498,-1.2820818594433412
2017-02-07,32.8825,28.052383893211207,30.562741490948824,29.506040826435186,25.641912351526262,27.973542349414874,28.991669190336435,32.8825,-1.0176161067887932
2017-02-08,33.009998,28.16115368996075,30.68124490202198,29.620447005809897,25.741335830306614,28.082006447414287,29.104080954601002,33.009998,-0.9088463100392516
2017-02-09,33.105,28.242200829765284,30.76954480522651,29.705693957549965,25.81541879106749,28.16282580331116,29.187841816956972,33.105,-0.8277991702347158
2017-02-10,33.029999,28.178216739614754,30.69983489343262,29.705693957549965,25.756932694563975,28.099021541173293,29.187841816956972,33.029999,-0.891783260385246
2017-02-13,33.322498,28.427750510963666,30.971698995108625,29.705693957549965,25.985024649887,28.34785399502144,29.187841816956972,33.322498,-0.6422494890363346
2017-02-14,33.755001,28.796723070561185,31.373690248299827,29.70569395754997,26.322292315598915,28.71578955304619,29.187841816956972,33.755001,-0.2732769294388149
2017-02-15,33.877499,28.901227318174676,31.487546393883594,29.813496890170587,26.41781677326598,28.82000009028389,29.293765447262704,33.877499,-0.1687726818253239
2017-02-16,33.837502,28.867105484415784,31.4503710583278,29.813496890170587,26.38662694377236,28.78597415632663,29.293765447262704,33.837502,-0.2028945155842159
2017-02-17,33.93,28.946016437212993,31.536343610975248,29.813496890170587,26.458757274759705,28.86466332899404,29.293765447262704,33.93,-0.12398356278700717
2017-02-21,34.174999,29.155027491769456,31.76405869050208,29.813496890170587,26.649808529506505,29.0730869556059,29.293765447262704,34.174999,0.08502749176945557
2017-02-22,34.2775,29.242472102168243,31.859328562487597,29.813496890170587,26.729739242133096,29.1602858019332,29.293765447262704,34.2775,0.1724721021682427
2017-02-23,34.1325,29.118771177222886,31.72455786329539,29.813496890170587,26.616667629847793,29.036932539843477,29.293765447262704,34.1325,0.0487711772228856
2017-02-27,34.232498,29.118771177222886,31.817501314176923,29.813496890170587,26.694646492505072,29.12200205365346,29.293765447262704,34.232498,0.0487711772228856
2017-02-28,34.247501,29.13153299565553,31.831445899004375,29.813496890170587,26.7063458952576,29.13476528807506,29.293765447262704,34.247501,0.06153299565552928
2017-04-03,35.924999,30.558442606874934,33.390601611787275,29.813496890170587,28.01446591915665,30.561833222205944,29.293765447262704,35.924999,1.4884426068749335
2017-04-04,36.192501,30.78598456210851,33.639232174375636,29.813496890170587,28.223065108325905,30.78940042438197,29.293765447262704,36.192501,1.7159845621085097
2017-04-05,36.005001,30.6264937298669,33.46495971852365,29.813496890170587,28.076851816577673,30.62989189581768,29.293765447262704,36.005001,1.5564937298669008
2017-04-06,35.915001,30.549938130390924,33.38130893971469,29.813496890170587,28.00666943653852,30.553327802106818,29.293765447262704,35.915001,1.4799381303909236
2017-04-07,35.834999,30.549938130390924,33.30695083297832,29.813496890170587,27.944283539117503,30.485269128495087,29.293765447262704,35.834999,1.4799381303909236
2017-04-10,35.7925,30.549938130390924,33.267450005771636,29.813496890170587,27.911142639458788,30.449114712732662,29.293765447262704,35.7925,1.4799381303909236
2017-04-25,36.1325,30.840138003669768,33.5834640590499,29.813496890170587,28.17627607516225,30.738356844529243,29.293765447262704,36.1325,1.7701380036697678
2017-04-26,35.919998,30.65876137581241,33.38595341684479,29.813496890170587,28.01056611823914,30.557578810732075,29.293765447262704,35.919998,1.5887613758124104
2017-04-27,35.947498,30.65876137581241,33.411513377036414,29.813496890170587,28.032010734362217,30.580973394921507,29.293765447262704,35.947498,1.5887613758124104
2017-04-28,35.912498,30.65876137581241,33.37898251861071,29.813496890170587,28.004717586569214,30.551198469589504,29.293765447262704,35.912498,1.5887613758124104
2017-06-02,38.862499,30.65876137581241,36.12087008680171,29.813496890170587,30.305140823212255,33.06080016971316,29.293765447262704,38.862499,1.5887613758124104
2017-06-05,38.482498,30.358977257926167,35.76767698015525,29.813496890170587,30.008814438798286,33.06080016971316,29.293765447262704,38.482498,1.2889772579261667
2017-06-06,38.612499,30.358977257926167,35.888506812332395,29.813496890170587,30.110189767547947,33.172485671077,29.293765447262704,38.612499,1.2889772579261667
2017-06-07,38.842499,30.539814161782687,36.10228102484416,29.813496890170587,30.28954473875911,33.37008157659836,29.293765447262704,38.842499,1.4698141617826863
2017-06-08,38.747501,30.46512223051068,36.01398483945202,29.813496890170587,30.215464897215117,33.28846759471698,29.293765447262704,38.747501,1.3951222305106796
2017-08-02,39.285,30.887729426101878,36.51356495010794,29.81349689017059,30.634608887089154,33.75023977568144,29.293765447262704,39.285,1.8177294261018773
2017-08-03,38.892502,30.579128890928505,36.14875646809732,29.515629055058,30.32853728930464,33.75023977568144,29.293765447262704,38.892502,1.5091288909285048
2017-08-04,39.0975,30.74030803708841,36.33929249425596,29.67120261329883,30.488395595340922,33.92813349035002,29.448169587401537,39.0975,1.670308037088411
2017-08-07,39.702499,31.215986932724466,36.901610689018604,30.130338054435562,30.960176370244326,34.4531411464285,29.903853791051606,39.702499,2.1459869327244654
2017-08-08,40.02,31.46562127103468,37.19671297704773,30.371290455507882,31.20776499074222,34.728663016402784,30.142994996810785,40.02,2.395621271034681
2017-08-09,40.264999,31.658251099764872,37.42442805657456,30.557220885050835,31.39881624548902,34.94126890621677,30.327527821179192,40.264999,2.5882510997648716
2017-08-10,38.830002,30.529988427924014,36.090665649479995,29.46819762943408,30.27979952538856,33.69600335792719,29.246690555026305,38.830002,1.4599884279240136
2017-08-11,39.369999,30.52998842792401,36.59256753397442,29.46819762943408,30.7008914662108,34.164603403975875,29.246690555026305,39.369999,1.45998842792401
2017-08-14,39.962502,30.989452745754203,37.143271282825985,29.46819762943408,31.162927807547874,34.67876724763424,29.246690555026305,39.962502,1.919452745754203
2017-08-15,40.400002,31.32871792930721,37.54990701314728,29.790808472540885,31.50409215496041,35.05842217191401,29.566876391184014,40.400002,2.2587179293072097
2017-08-16,40.237499,31.202702820454835,37.398868096382934,29.67097937576972,31.377371629365943,34.917404882404895,29.44794802790827,40.237499,2.132702820454835
2017-08-17,39.465,30.603658214673086,36.68086650772586,29.67097937576972,30.77497364716746,34.247043626745025,29.44794802790827,39.465,1.5336582146730855
2017-08-18,39.375,30.603658214673086,36.5972157289169,29.67097937576972,30.704791267128307,34.168943185178904,29.44794802790827,39.375,1.5336582146730855
2017-08-21,39.302502,30.603658214673086,36.529832238226994,29.67097937576972,30.6482570205941,34.10603067614934,29.44794802790827,39.302502,1.5336582146730855
2017-08-22,39.945,31.103951788746592,36.529832238226994,29.67097937576972,31.149279674042926,34.10603067614934,29.44794802790827,39.945,2.0339517887465917
2017-08-23,39.994999,31.142884483338793,36.57555648611982,29.67097937576972,31.188269105371564,34.10603067614934,29.44794802790827,39.994999,2.072884483338793
2017-08-24,39.817501,31.004672210598805,36.41323398862024,29.67097937576972,31.049855415458353,34.10603067614934,29.44794802790827,39.817501,1.934672210598805
2017-08-25,39.965,31.004672210598805,36.54812230318543,29.67097937576972,31.164875758496073,34.232372241851856,29.44794802790827,39.965,1.934672210598805
2017-08-28,40.3675,31.316929950240137,36.916209860473856,29.67097937576972,31.478746958115604,34.577137156836095,29.44794802790827,40.3675,2.246929950240137
2017-08-29,40.727501,31.59621715155348,37.24543194422886,29.670979375769722,31.759477258076426,34.88549917959198,29.44794802790827,40.727501,2.526217151553478
2017-08-30,40.837502,31.681555446257303,37.34602821600349,29.75111779139002,31.845256502372948,34.97972150359989,29.527484057654316,40.837502,2.6115554462573023
2017-08-31,41.0,31.681555446257303,37.49463316478425,29.869501553914606,31.9719731289463,35.118910594668485,29.64497795099776,41.0,2.6115554462573023
2017-10-05,38.8475,30.01827378532879,35.52616492363307,28.301352722334087,30.293444539676617,33.275167788448385,28.088616608570373,38.8475,0.9482737853287908
2017-10-06,38.825001,30.01827378532879,35.52616492363307,28.301352722334087,30.293444539676617,33.275167788448385,28.088616608570373,38.825001,0.9482737853287908
2017-10-09,38.959999,30.122650007353148,35.52616492363307,28.399759056304553,30.293444539676617,33.275167788448385,28.088616608570373,38.959999,1.0526500073531473
2017-10-10,38.974998,30.122650007353148,35.52616492363307,28.41069252645391,30.293444539676617,33.2879782159245,28.088616608570373,38.974998,1.0526500073531473
2017-10-11,39.137501,30.24824388151178,35.52616492363307,28.529148536833343,30.293444539676617,33.426769661764276,28.088616608570373,39.137501,1.1782438815117793
2017-10-12,39.0,30.141973330871572,35.52616492363307,28.428917649507063,30.293444539676617,33.30933206003129,28.088616608570373,39.0,1.0719733308715718
2017-10-13,39.247501,30.141973330871572,35.52616492363307,28.609332663537078,30.293444539676617,33.52071905988231,28.088616608570373,39.247501,1.0719733308715718
2017-10-16,39.970001,30.69685135308131,35.52616492363307,29.13599658665936,30.293444539676617,34.13779578843033,28.088616608570373,39.970001,1.6268513530813102
2017-10-17,40.1175,30.810130181313717,35.65726509048247,29.2435154821564,30.293444539676617,34.2637725363668,28.088616608570373,40.1175,1.7401301813137167
2017-10-18,39.939999,30.673809899209562,35.4994985244994,29.114126730574217,30.293444539676617,34.11217151713635,28.088616608570373,39.939999,1.603809899209562
2017-10-19,38.994999,29.948052486077103,34.65956294749421,28.425272187528467,30.293444539676617,33.305060778758666,28.088616608570373,38.994999,0.8780524860771024
2017-10-20,39.0625,29.9480524860771,34.65956294749421,28.425272187528467,30.293444539676617,33.362712399871086,28.088616608570373,39.0625,0.8780524860770988
2017-10-27,40.762501,31.25139249694132,34.65956294749421,28.425272187528467,30.293444539676617,33.362712399871086,28.088616608570373,40.762501,2.1813924969413208
2017-10-30,41.68,31.954811587064153,35.43969452834993,29.065079808920128,30.293444539676617,33.362712399871086,28.088616608570373,41.68,2.884811587064153
2017-10-31,42.259998,32.39947873703714,35.93285556354796,29.469534899107607,30.293444539676617,33.82697119225354,28.088616608570373,42.259998,3.3294787370371424
2017-12-13,43.067501,33.01856717803976,36.61945968184753,30.03263804548338,30.293444539676617,34.473336123900204,28.088616608570373,43.067501,3.9485671780397595
2017-12-14,43.055,33.00898303457407,36.60883032433076,30.03263804548338,30.284651404681615,34.4633297115271,28.088616608570373,43.055,3.938983034574072
2017-12-15,43.4925,33.344401222418135,36.980828077597394,30.03263804548338,30.592386510698294,34.8135261288722,28.088616608570373,43.4925,4.274401222418135
2017-12-18,44.105,33.81398668539982,37.50162493217067,30.03263804548338,31.023215659121647,35.30380111315533,28.088616608570373,44.105,4.743986685399818
2017-12-19,43.634998,33.45365018454706,37.101991359528796,29.71259723499357,30.692618824154675,34.927588503909554,27.789292133266866,43.634998,4.383650184547058
2017-12-20,43.587502,33.45365018454706,37.06160643315359,29.680255546373044,30.659210397650973,34.889570380393614,27.759043931601735,43.587502,4.383650184547058
2017-12-21,43.752499,33.58028629963114,37.20190017782955,29.680255546373044,30.77526838459368,35.02164205644547,27.759043931601735,43.752499,4.51028629963114
2017-12-22,43.752499,33.58028629963114,37.20190017782955,29.680255546373044,30.77526838459368,35.02164205644547,27.759043931601735,43.752499,4.51028629963114
2018-02-12,40.677502,31.220209001406257,34.587289948568696,29.680255546373044,28.612332321060016,32.560263924452514,27.759043931601735,40.677502,2.1502090014062567
2018-02-13,41.084999,31.220209001406257,34.587289948568696,29.680255546373044,28.612332321060016,32.560263924452514,27.759043931601735,41.084999,2.1502090014062567
2018-02-14,41.842499,31.220209001406257,34.587289948568696,29.680255546373047,28.612332321060016,32.560263924452514,27.759043931601735,41.842499,2.1502090014062567
2018-02-15,43.247501,32.268532049400925,34.587289948568696,30.67686950107889,28.612332321060016,33.65358380322896,27.759043931601735,43.247501,3.1985320494009244
2018-02-16,43.107498,32.164070723589006,34.475322222279274,30.577560785859493,28.612332321060016,33.54463871774984,27.759043931601735,43.107498,3.094070723589006
2018-02-20,42.962502,32.0558839390385,34.359361332576476,30.474710372140134,28.612332321060016,33.43180826687285,27.759043931601735,42.962502,2.9858839390385015
2018-02-21,42.767502,32.0558839390385,34.203409627067046,30.33639048279646,28.612332321060016,33.28006657799169,27.759043931601735,42.767502,2.9858839390385015
2018-02-22,43.125,32.0558839390385,34.203409627067046,30.589975527927663,28.612332321060016,33.5582581179488,27.759043931601735,43.125,2.9858839390385015
2018-02-23,43.875,32.61337757276091,34.798251533624736,31.121975102326406,28.612332321060016,34.141879998260954,27.759043931601735,43.875,3.5433775727609103
2018-02-26,44.7425,33.2582118757665,35.486285338876456,31.737321276714283,28.612332321060016,34.816935973155346,27.759043931601735,44.7425,4.188211875766498
2018-02-27,44.5975,33.15042977324683,35.371282570275305,31.634468025663857,28.612332321060016,34.70410240962833,27.759043931601735,44.5975,4.080429773246827
2018-02-28,44.529999,33.10025460288696,35.31774600556257,31.586587354635203,28.612332321060016,34.651575662237725,27.759043931601735,44.529999,4.030254602886963
2018-04-05,43.200001,32.111634045735585,34.26289461084536,31.586587354635203,28.612332321060016,33.61662108414253,27.759043931601735,43.200001,3.0416340457355844
2018-04-06,42.095001,31.29026009205124,34.26289461084536,31.586587354635203,27.88046596728907,33.61662108414253,27.759043931601735,42.095001,2.220260092051241
2018-04-09,42.512501,31.29026009205124,34.26289461084536,31.586587354635203,28.156985607740985,33.61662108414253,27.759043931601735,42.512501,2.220260092051241
2018-04-10,43.3125,31.29026009205124,34.26289461084536,31.5865873546352,28.686842939098817,33.61662108414253,27.759043931601735,43.3125,2.220260092051241
2018-04-11,43.110001,31.143968689375793,34.26289461084536,31.438910532638634,28.552723296770974,33.61662108414253,27.759043931601735,43.110001,2.0739686893757927
2018-04-12,43.535,31.451000822105645,34.26289461084536,31.748850343065936,28.834209693591156,33.948029806312114,27.759043931601735,43.535,2.3810008221056442
2018-04-13,43.682499,31.55755856117214,34.26289461084536,31.85641721286614,28.931901598853475,34.063047618380594,27.759043931601735,43.682499,2.48755856117214
2018-04-16,43.955002,31.754422970889063,34.26289461084536,32.05514598201824,28.931901598853475,34.275541932525755,27.759043931601735,43.955002,2.684422970889063
2018-04-17,44.560001,32.191492548157306,34.734490926019376,32.49635472690636,28.931901598853475,34.74731232611227,27.759043931601735,44.560001,3.121492548157306
2018-04-18,44.459999,32.11924807855326,34.656539434016864,32.42342608255108,28.931901598853475,34.66933206019541,27.759043931601735,44.459999,3.049248078553262
2018-04-19,43.200001,31.208987411644994,33.67437183716688,31.504544999869047,28.931901598853475,33.686801919851,27.759043931601735,43.200001,2.138987411644994
2018-06-01,47.560001,31.208987411644994,33.67437183716688,31.504544999869047,28.931901598853475,37.08667351639449,27.759043931601735,47.560001,2.138987411644994
2018-06-04,47.9575,31.469827214552936,33.9558169349267,31.504544999869047,29.173709877066983,37.39663809431982,27.759043931601735,47.9575,2.3998272145529356
2018-06-05,48.327499,31.71262145110733,34.217790939203525,31.504544999869047,29.398789238601776,37.6851585280009,27.759043931601735,48.327499,2.642621451107331
2018-06-06,48.494999,31.822535355260747,34.33638759950901,31.50454499986905,29.500683549281202,37.815772861124984,27.759043931601735,48.494999,2.752535355260747
2018-06-07,48.365002,31.737231010196673,34.24434455443598,31.420093068313218,29.421603222681835,37.71440288224061,27.684632291053468,48.365002,2.667231010196673
2018-06-08,47.924999,31.737231010196673,33.93280493458886,31.134247216175407,29.153938730849713,37.371294234971366,27.43276997826042,47.924999,2.667231010196673
2018-06-11,47.807499,31.737231010196673,33.84961026243426,31.134247216175407,29.0824606323134,37.279669255018646,27.43276997826042,47.807499,2.667231010196673
2018-06-12,48.07,31.737231010196673,34.035471408266204,31.134247216175407,29.242146354388986,37.4843641389554,27.43276997826042,48.07,2.667231010196673
2018-06-29,46.2775,30.553769670779626,32.76631013305678,31.134247216175407,28.15172514905838,36.086595827761776,27.43276997826042,46.2775,1.4837696707796262
2018-08-01,50.375,30.553769670779626,32.76631013305678,31.134247216175407,30.6443337341865,36.086595827761776,27.43276997826042,50.375,1.4837696707796262
2018-08-02,51.8475,31.44687986115626,33.724094583099976,32.044325211725145,31.54009118180118,36.086595827761776,27.432769978260424,51.8475,2.376879861156258
2018-08-03,51.997501,31.537859434444332,33.82166241012268,32.13703326565415,31.631340426554765,36.19099865259924,27.512136252999014,51.997501,2.467859434444332
2018-08-06,52.267502,31.701622181141705,33.99728397840527,32.3039072682867,31.79558858045182,36.37892318049531,27.6549951242445,52.267502,2.6316221811417044
2018-08-07,51.7775,31.404423010000837,33.678563234031714,32.00106174164809,31.49750848480083,36.03787483431093,27.39573263029807,51.7775,2.3344230100008367
