trade_date,close_price,portfolio_value_PPO_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Advanced
2019-02-27,43.717499,28.737765908967415,38.301102025108484,30.74940891965659,28.762244114724925,39.303135882783636,28.46168306196413,43.717499,-0.3322340910325856
2019-02-28,43.287498,28.737765908967415,37.92437617050508,30.74940891965659,28.479341523897947,38.916554122177146,28.46168306196413,43.287498,-0.3322340910325856
2019-04-03,48.837502,32.42231047991565,42.78676021136159,30.74940891965659,32.13075282456956,43.90614790845464,28.461683061964127,48.837502,3.3523104799156513
2019-04-04,48.922501,32.42231047991565,42.861228226355585,30.802926583372514,32.18667464176929,43.982564156486134,28.51121906400174,48.922501,3.3523104799156513
2019-04-05,49.25,32.639353232081206,43.14815160713089,31.009128789860856,32.40213999090393,44.27699402994426,28.702080028616805,49.25,3.5693532320812054
2019-04-08,50.025002,32.639353232081206,43.82713442523911,31.497090959006027,32.91202269744669,44.973740404100504,29.153738291080522,50.025002,3.5693532320812054
2019-04-09,49.875,32.639353232081206,43.6957169828559,31.402645652676348,32.81333466083926,44.8388848171263,29.066319622888592,49.875,3.5693532320812054
2019-04-10,50.154999,32.639353232081206,43.9410253950761,31.578940577590707,32.99754921505882,45.090610990758584,29.229498378339,50.154999,3.5693532320812054
2019-04-11,49.737499,32.36765688583277,43.5752517240918,31.31607131322996,32.72287117554202,44.71526794492099,28.98618632936545,49.737499,3.2976568858327724
2019-04-12,49.717499,32.36765688583277,43.55772963206859,31.31607131322996,32.709712946104084,44.69728743973116,28.98618632936545,49.717499,3.2976568858327724
2019-04-15,49.807499,32.36765688583277,43.636579046173,31.31607131322996,32.76892497857477,44.77819971308538,28.98618632936545,49.807499,3.2976568858327724
2019-04-16,49.8125,32.36765688583277,43.640960445283405,31.31607131322996,32.77221519384573,44.782695738408094,28.98618632936545,49.8125,3.2976568858327724
2019-04-17,50.782501,32.36765688583277,44.49078278451322,31.31607131322996,33.410389979496834,45.654751139139876,28.98618632936545,50.782501,3.2976568858327724
2019-04-18,50.965,32.36765688583277,44.650670998120326,31.316071313229955,33.530458165206475,45.81882234997177,28.98618632936545,50.965,3.2976568858327724
2019-04-22,51.1325,32.36765688583277,44.797418518814624,31.418993749116662,33.64065833674914,45.96940908093655,29.081451436991635,51.1325,3.2976568858327724
2019-04-23,51.869999,32.83450506625901,45.44354478606554,31.872159083707768,34.12586738936136,46.63243931078609,29.500901715255555,51.869999,3.7645050662590123
2019-04-24,51.790001,32.83450506625901,45.373458170181934,31.823003328328273,34.07323578743258,46.56051908807731,29.455403099853285,51.790001,3.7645050662590123
2019-04-25,51.32,32.83450506625901,44.96168813153213,31.534205431079393,33.76401673772974,46.13797631709116,29.18809148284185,51.32,3.7645050662590123
2019-04-26,51.075001,32.677754853735074,44.74704338035252,31.534205431079393,33.60282908502656,45.91771602754106,29.18809148284185,51.075001,3.6077548537350737
2019-04-29,51.1525,32.677754853735074,44.81494061083783,31.534205431079393,33.653816566187075,45.987389586126376,29.18809148284185,51.1525,3.6077548537350737
2019-06-05,45.634998,29.153008697418315,39.98103172172823,31.534205431079393,30.023788704175047,41.027015918832866,29.18809148284185,45.634998,0.08300869741831463
2019-06-06,46.305,29.153008697418315,39.98103172172823,31.534205431079393,30.023788704175047,41.027015918832866,29.18809148284185,46.305,0.08300869741831463
2019-06-07,47.537498,29.153008697418315,39.98103172172823,32.37354988902982,30.023788704175047,41.027015918832866,29.18809148284185,47.537498,0.08300869741831463
2019-06-10,48.145,29.153008697418315,39.98103172172823,32.78726531647376,30.023788704175047,41.5513176863496,29.18809148284185,48.145,0.08300869741831463
2019-06-11,48.702499,29.490588367078757,40.443995377431456,33.1669281605213,30.023788704175047,42.03246459794628,29.18809148284185,48.702499,0.42058836707875713
2019-06-12,48.547501,29.39673317875011,40.3152804547021,33.06137284741458,30.023788704175047,41.89869429700643,29.18809148284185,48.547501,0.32673317875011065
2019-06-13,48.537498,29.39673317875011,40.306973667698,33.054560696309366,30.023788704175047,41.89006125451361,29.18809148284185,48.537498,0.32673317875011065
2019-06-14,48.185001,29.183243388746725,40.01424973501934,32.81450642977575,30.023788704175047,41.58584036282216,29.18809148284185,48.185001,0.11324338874672435
2019-06-17,48.4725,29.183243388746725,40.25299740640713,32.81450642977575,30.023788704175047,41.833965033785034,29.18809148284185,48.4725,0.11324338874672435
2019-06-18,49.612499,29.18324338874672,41.19968628753162,32.81450642977575,30.023788704175047,42.81783585341575,29.18809148284185,49.612499,0.1132433887467208
2019-06-19,49.467499,29.09795096492892,41.07927399965851,32.718601092850115,30.023788704175047,42.69269427974204,29.18809148284185,49.467499,0.027950964928919575
2019-06-20,49.865002,29.33177161558304,41.40937224563384,32.718601092850115,30.023788704175047,43.035757389811145,29.18809148284185,49.865002,0.2617716155830401
2019-06-21,49.695,29.33177161558304,41.268197557613135,32.718601092850115,30.023788704175047,42.889037956654754,29.18809148284185,49.695,0.2617716155830401
