strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
DQN_Advanced,308.7505859711899,962.0935189927412,2.064029795537687
TA_RSI,75.43327927130342,159.48840478604546,1.1112991165846293
TA_MACD,59.58884423884627,104.98398430975668,1.1627507421475345
TA_SMA_Crossover,54.397902363566565,87.12728711237207,0.7345520939946685
TA_Stochastic,78.78830328389859,171.02959505985064,1.041646247051025
TA_All_Signals,40.27387024514372,38.541005315251866,0.7756768679723589
Buy_and_Hold,232.139999,698.555208118335,1.6822820170889299
