strategy,final_portfolio_value,total_return_%,sharpe_ratio_annualized
A2C_Advanced,85.9754183382973,195.75307305915825,1.1930549828564294
TA_RSI,75.29547909502672,159.01437597188414,1.1278994438269603
TA_MACD,45.77920408116479,57.47920220558924,0.746668734407844
TA_SMA_Crossover,71.9615962910366,147.54591087387888,1.031136498367565
TA_Stochastic,75.46081860225475,159.5831393266417,1.0315437453531404
TA_All_Signals,28.043865661562602,-3.52987388523357,-0.0009768514558231444
Buy_and_Hold,205.169998,605.779146886825,1.6453685752517262
