trade_date,close_price,portfolio_value_PPO_Paper,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Paper
2023-02-17,152.550003,168.14589017312312,139.79844243559924,147.99438836199852,130.4380578024079,142.57031418569517,135.89901362543677,152.550003,29.76588517312311
2023-02-21,148.479996,168.14589017312312,136.06864480785364,147.99438836199852,126.95799357505942,138.76656351170809,135.89901362543677,148.479996,29.76588517312311
2023-03-06,153.830002,174.20449433217462,136.06864480785364,147.99438836199852,131.53252243869525,143.76657676189043,135.89901362543677,153.830002,35.82448933217461
2023-03-07,151.600006,174.20449433217462,134.09612625034276,147.99438836199852,129.62576176070863,143.76657676189043,135.89901362543677,151.600006,35.82448933217461
2023-03-08,152.869995,175.66384646143786,135.21948112198137,147.99438836199852,130.7116673348332,144.97094327791322,135.89901362543677,152.869995,37.283841461437845
2023-03-09,150.589996,173.043885662275,133.2027329580357,147.99438836199852,128.76215153343773,142.8087556903314,135.89901362543677,150.589996,34.66388066227498
2023-03-10,148.5,170.64225847278615,133.2027329580357,147.99438836199852,126.97509801856626,140.82675332572697,135.89901362543677,148.5,32.26225347278614
2023-03-13,150.470001,170.64225847278615,133.2027329580357,147.99438836199852,128.65954966888054,140.82675332572697,135.89901362543677,150.470001,32.26225347278614
2023-03-14,152.589996,173.04646351264003,133.2027329580357,147.99438836199852,130.4722538636541,140.82675332572697,135.89901362543677,152.589996,34.66645851264002
2023-03-15,152.990005,173.04646351264003,133.55191896894436,147.99438836199852,130.81428202515784,140.82675332572697,135.89901362543677,152.990005,34.66645851264002
2023-03-16,155.850006,176.28140071453512,136.04854364585123,147.99438836199852,133.25972921241845,143.45937403410812,135.89901362543677,155.850006,37.90139571453511
2023-03-17,155.0,175.3199618789424,135.30653483007845,147.1872269039872,132.53293059176949,142.67694654619876,135.1578203464599,155.0,36.93995687894238
2023-03-20,157.399994,175.3199618789424,137.40159851880736,149.46624923589823,134.58504825772215,144.88613245361293,137.2505813650701,157.399994,36.93995687894238
2023-03-21,159.279999,177.4140051921348,139.04274020921525,151.25149260696682,136.19254872338138,146.61667034323608,138.8899192879117,159.279999,39.03400019213478
